env,candidate_id,failure,visual_actionability,learned_visual_actionability,visual_smoothness,visual_path_length
nonholonomic_car,0,0,0.0008621796965894286,0.039112564037927754,0.5209570593784099,1.3920330064199409
nonholonomic_car,1,0,0.0014359200296073318,0.021515923157569432,1.1077768484183094e-30,1.0826586931739277
nonholonomic_car,2,1,0.17502375852723528,0.06930125681862868,1.2516618708572646e-30,1.333767561743797
nonholonomic_car,3,1,0.1491747279331229,0.17475700531004806,1.800383386137493e-30,1.3991598019935916
nonholonomic_car,4,1,0.16453133082195998,0.16114215351969768,0.7080184872973918,1.4696853985253673
nonholonomic_car,5,0,0.0009272280536343723,0.04715394594789824,0.8053812527578162,1.5736786936798044
nonholonomic_car,6,0,0.0003452260547353552,0.02838287366727005,6.775621672267523e-31,1.5579034691994147
nonholonomic_car,7,1,0.12222582944560278,0.04814302895264726,8.726388578018566e-31,1.1145848728137417
nonholonomic_car,8,1,0.05493038287950437,0.07024775296442377,6.113142384728135e-31,0.9068766050667278
nonholonomic_car,9,1,0.29869025027119384,0.2016370996810922,1.3953596452900028,1.6640312957273782
nonholonomic_car,10,0,0.0008746262900282633,0.05192821380354031,0.6816201681094138,1.516096029481804
nonholonomic_car,11,0,0.0013298965239161998,0.02306809715970146,4.744483279014884e-31,1.1660666217207574
nonholonomic_car,12,1,0.1635444688757959,0.08261501748044608,9.457278991913522e-31,1.289286924721774
nonholonomic_car,13,1,0.07358033250816762,0.0914619784617145,7.797127379851724e-31,1.0360069670844667
nonholonomic_car,14,1,0.24914141452140498,0.20856551352785777,1.0961818954014888,1.5450787526141216
nonholonomic_car,15,0,0.0006682029446073523,0.04703583558977943,0.46610888794729083,1.2313573103731492
nonholonomic_car,16,0,0.0005316237893924739,0.04318332124938826,4.6688913750536175e-30,1.9101706322689784
nonholonomic_car,17,1,0.21646785250898962,0.1100042425334656,1.1798246839316207e-30,1.4832977989548979
nonholonomic_car,18,1,0.09364839040255558,0.09715075015909988,1.2167303164909411e-30,1.0699100670017916
nonholonomic_car,19,1,0.14507262497287948,0.15541617823851947,0.9950565027079685,1.8837707762376315
nonholonomic_car,20,0,0.000756299447515432,0.06736056190152348,0.4818133805830589,1.3266989841249373
nonholonomic_car,21,0,0.0005861591079806565,0.025003382208038785,6.664815989501244e-31,1.2920280638604293
nonholonomic_car,22,1,0.16905689559802578,0.06825175633421769,7.4716452192502815e-31,1.3108351932785773
nonholonomic_car,23,1,0.0672369220560586,0.07803104314633794,4.181193909264689e-31,0.9202977500779276
nonholonomic_car,24,1,0.17522561575035228,0.1456361886955623,0.667763418272175,1.3721939734012738
nonholonomic_car,25,0,0.0008777285266757918,0.022681271105118115,0.4414563904906377,1.2347190083093618
nonholonomic_car,26,0,0.0005995854362000095,0.02568826813518379,2.155973624605869e-30,1.5790727856614202
nonholonomic_car,27,1,0.2178810876416322,0.11167002024224854,1.050017005679921e-30,1.4881318615210275
nonholonomic_car,28,1,0.11829863669308822,0.1566882720044639,1.0205502775307963e-30,1.3471068406764124
nonholonomic_car,29,1,0.18860907192749324,0.15647137184271764,0.9232325746925153,1.4719390911835981
nonholonomic_car,30,0,0.0008974985910057797,0.029116587375059663,0.42960171467705643,1.3176851099917426
nonholonomic_car,31,0,0.005293350933077995,0.053073216297303966,2.4680070013593282e-30,1.8649496514882633
nonholonomic_car,32,1,0.17333904315201604,0.08363298247882112,1.3085731007139074e-30,1.3273328577785684
nonholonomic_car,33,1,0.15862185900908388,0.13468672750291402,6.559958131825974e-31,1.3606909882621863
nonholonomic_car,34,1,0.15085241490372917,0.1667777840355376,1.1704896843613988,1.9844033028311234
nonholonomic_car,35,0,0.0008070934833883963,0.015273366880591345,0.7841833503340249,1.5674766352785816
nonholonomic_car,36,0,0.0010222559517250192,0.020669456874516618,9.637582898211009e-31,1.5060330655146068
nonholonomic_car,37,1,0.1507584270465068,0.07374869877309567,1.231824792430076e-30,1.2378626144374887
nonholonomic_car,38,1,0.08732379320374979,0.11478671366712168,8.228776428637514e-31,1.1591067240305373
nonholonomic_car,39,1,0.14850401513765724,0.14144456912606174,0.8336552466510616,1.4088108066984648
nonholonomic_car,40,0,0.0008459801505514487,0.02760080950268857,0.7018394768223759,1.4441117208932517
nonholonomic_car,41,0,0.0003003930454694848,0.02478998607898352,6.745844460795516e-31,1.4262211842337968
nonholonomic_car,42,1,0.18063854365855522,0.07053286784790333,8.813055425515991e-31,1.3549924007370002
nonholonomic_car,43,1,0.057744635237717175,0.07096098927124443,1.0629448104316203e-30,0.9210124281934127
nonholonomic_car,44,1,0.1601727344336158,0.14720365320611056,0.996910670817825,1.7736594448739313
nonholonomic_car,45,0,0.0009318628421407424,0.07339679677699862,0.5580621457082431,1.3859153583730128
nonholonomic_car,46,0,0.0027227701402665746,0.01400667126620324,1.4186881452842476e-30,1.4930352076716626
nonholonomic_car,47,1,0.10005926756412717,0.03971058974847895,3.743044846916593e-31,1.0084637869283055
nonholonomic_car,48,1,0.06486855420561706,0.08180295786050576,8.463499140609708e-31,0.985161047337285
nonholonomic_car,49,1,0.13118040300623168,0.13347317636786915,0.7646601053806258,1.4062885285818296
nonholonomic_car,50,0,0.0011328406065236926,0.06493255224340465,0.552148272534966,1.5250571632937728
nonholonomic_car,51,0,0.0005769615509892615,0.02909287681266294,9.594050110620396e-31,1.4465020373456652
nonholonomic_car,52,1,0.08853420552136995,0.035485918248435805,5.5158633607250435e-31,0.9486089003966371
nonholonomic_car,53,1,0.06289031421363628,0.09523013451046004,9.833798296041226e-31,1.1119048879744786
nonholonomic_car,54,1,0.1906709056928966,0.19273804348747028,1.2470842958196193,1.6438856441395715
nonholonomic_car,55,0,0.0009201141409127538,0.04285620493008304,0.6597422566165891,1.4606929434030598
nonholonomic_car,56,0,0.006008662849629674,0.05905248777502148,1.6237515361128785e-30,1.9334551447031305
nonholonomic_car,57,1,0.22057850585684807,0.11252222680293827,1.0673503751794061e-30,1.4973152340531775
nonholonomic_car,58,1,0.10047639661828033,0.13362361826763283,1.4338548435962971e-30,1.2580495123911866
nonholonomic_car,59,1,0.1161328655256038,0.14907448300898188,0.6380581262715632,1.5955851489058597
nonholonomic_car,60,0,0.0010783813798501158,0.012131153762253773,0.608140398058779,1.5983213212767313
nonholonomic_car,61,0,0.0002969370743241752,0.02517584948768138,1.2880633489505387e-30,1.45486070819234
nonholonomic_car,62,1,0.12443591435206632,0.048911028611899096,1.3073212462500557e-30,1.1246166775054678
nonholonomic_car,63,1,0.05299868101988497,0.06711280875718938,4.770769213490232e-31,0.8949890788787325
nonholonomic_car,64,1,0.12711804702293336,0.12918654900545742,1.0125031048447624,1.8379255262966991
nonholonomic_car,65,0,0.0011419053244777677,0.0682754002055875,0.8387631127070446,1.6732646067540877
nonholonomic_car,66,0,0.0006183627491616683,0.02769304333990351,1.2350161185332365e-30,1.398872132462368
nonholonomic_car,67,1,0.1544835570761195,0.0763778093648541,5.096010632848626e-31,1.2530626302128256
nonholonomic_car,68,1,0.13177285666453545,0.1483248282400451,1.1042560077387265e-30,1.3186548977854344
nonholonomic_car,69,1,0.1918230359885581,0.19472707312928123,1.352866829397212,1.9348568758417575
nonholonomic_car,70,0,0.0008882214578423612,0.011221751416699711,0.39633109757579377,1.3578978192178008
nonholonomic_car,71,0,0.000803815336126801,0.03712222498121291,3.831371680516476e-30,1.6527367908784876
nonholonomic_car,72,1,0.246161247607983,0.09614120108193405,1.0274836253305903e-30,1.5817632827635257
nonholonomic_car,73,1,0.1113283877883869,0.09856825555728736,1.2332692398883665e-30,1.140751775472234
nonholonomic_car,74,1,0.158635838787725,0.15778253774253084,0.7806248552566322,1.663132821182292
nonholonomic_car,75,0,0.000800211915390436,0.008864898507751615,0.4088335894784026,1.3048563052366404
nonholonomic_car,76,0,0.0004674985910382696,0.009308712863737963,6.968089770431472e-31,1.017410801031588
nonholonomic_car,77,1,0.11857716305542917,0.05692005105540472,7.323348613532464e-31,1.0978226221471357
nonholonomic_car,78,1,0.12009858273490485,0.14461504301268047,1.2193303219158639e-30,1.2671971245456484
nonholonomic_car,79,1,0.12666684163774625,0.13090567397103914,0.7851844827056063,1.7203907257050497
nonholonomic_car,80,0,0.0009694484830527024,0.014324531284998257,0.7863786871630933,1.5639659772595935
nonholonomic_car,81,0,0.00022599054005804648,0.018249468850233295,1.0190591159270042e-30,1.181420018557699
nonholonomic_car,82,1,0.15824730196861606,0.06039018935509452,5.406085353894971e-31,1.268235206290114
nonholonomic_car,83,1,0.07792228821233559,0.11122707627097418,1.205728441683629e-30,1.1983492708352221
nonholonomic_car,84,1,0.1159390104688981,0.14310569408717597,1.085618351863032,1.8403130424637524
nonholonomic_car,85,0,0.0009712847722090683,0.0894488774291787,0.8963933343858362,1.6259289408564301
nonholonomic_car,86,0,0.0019499987511919946,0.007484105018817897,4.47826860318642e-31,1.1164188300675764
nonholonomic_car,87,1,0.20897084430698307,0.10630777428732997,1.1798246839316207e-30,1.4573856756981807
nonholonomic_car,88,1,0.07080040606237246,0.08759710450899437,1.2957897407080371e-30,1.012412392233365
nonholonomic_car,89,1,0.14158890424070042,0.12553893102867497,0.8541361154976249,1.4698747371868963
planar_pusher,0,0,0.0006531667354131727,0.02136451682893935,0.3856683772256802,0.0
planar_pusher,1,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,2,1,0.192080047243046,0.1545348343388495,7.525405748088528e-31,1.1868390847607229
planar_pusher,3,1,0.18435652743164432,0.1527407695887609,1.0024706101778611e-30,1.162732930570068
planar_pusher,4,1,0.38363813526966734,0.28542462432397836,1.1947393103363295,1.4990512092813786
planar_pusher,5,0,0.016432499978965436,0.026448509084368143,0.3378447971655999,0.08295333428113569
planar_pusher,6,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,7,1,0.15843022805108387,0.12986210666726986,1.0299873342582937e-30,1.0778783198369912
planar_pusher,8,1,0.16672329584109524,0.1415503502433783,1.57148661224707e-30,1.1057293985576664
planar_pusher,9,1,0.44507787367992396,0.37223661785565504,1.449454578156627,1.6444045020406526
planar_pusher,10,0,0.0005773189338845477,0.023308335321290563,0.42614728455410844,0.0
planar_pusher,11,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,12,1,0.0847272198920891,0.06165921905145603,4.70760943182281e-31,0.7882467544337368
planar_pusher,13,1,0.08896005349079446,0.06449928213300007,1.0929037415753213e-30,0.8076965553963684
planar_pusher,14,1,0.22568783036832576,0.1674400893887041,0.5762343714451874,1.2073377667031926
planar_pusher,15,0,0.0005338675593190651,0.019322485426249213,0.33818941411126807,0.0
planar_pusher,16,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,17,1,0.11724522588426561,0.09367020735978115,6.675513928489208e-31,0.9272531063044661
planar_pusher,18,1,0.15082018838879974,0.11947882033585878,7.46472390851264e-31,1.0516723419635978
planar_pusher,19,1,0.3761388425980468,0.3010371067094606,1.1583132878715183,1.4738546998708093
planar_pusher,20,0,0.0006804210927711602,0.028807682289992125,0.4546657937901754,0.0
planar_pusher,21,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,22,1,0.11801477980043391,0.0891012725044605,1.045606927033828e-30,0.9302912009346941
planar_pusher,23,1,0.09221870070038832,0.06874516198607294,5.391701064622829e-31,0.8223566572983083
planar_pusher,24,1,0.4537454094126667,0.3354736510416175,1.4374546192470556,1.669457336319488
planar_pusher,25,0,0.0007181659416059486,0.025235333506018146,0.545383493149133,0.0
planar_pusher,26,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,27,1,0.1847679863687991,0.15433006085131437,1.59257554513811e-30,1.1640297390407146
planar_pusher,28,1,0.21276295956149874,0.17823614421454725,8.281498760865114e-31,1.2491043605123593
planar_pusher,29,1,0.3892605221232496,0.33774536527628835,1.2764937031883479,1.5321391022269895
planar_pusher,30,0,0.0006015841553539619,0.02687399107067762,0.28490421680209144,0.0
planar_pusher,31,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,32,1,0.1818672618273482,0.14972188152399318,1.0583285970961672e-30,1.1548563778239067
planar_pusher,33,1,0.08405570855375359,0.06268870516589785,5.292274931243838e-31,0.7851168890007355
planar_pusher,34,1,0.3628877424709047,0.2831262399413191,1.1930010892071756,1.4344480796309569
planar_pusher,35,0,0.0005634456614932263,0.020767458203755623,0.41177816808506934,0.0
planar_pusher,36,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,37,1,0.10691191442015253,0.08142943373965665,6.972347881167891e-31,0.8854494371491722
planar_pusher,38,1,0.19251424310872367,0.15496793881428497,1.3347913267146477e-30,1.1881797490828732
planar_pusher,39,1,0.3731453529052653,0.2944664784849738,1.1574821363068883,1.4703960520634423
planar_pusher,40,0,0.0005527368068785114,0.020252065021854573,0.40838901179928,0.0
planar_pusher,41,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,42,1,0.14190366076051306,0.11360816116737193,1.4701826971723013e-30,1.020111192751602
planar_pusher,43,1,0.15097831070800513,0.12327759841033756,1.3483676281898087e-30,1.0522234926693905
planar_pusher,44,1,0.3728372894954332,0.2795286895163303,1.0740985468841098,1.458161095446759
planar_pusher,45,0,0.0006588885657798999,0.021373043793842694,0.5335234323401872,0.0
planar_pusher,46,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,47,1,0.09027851639128127,0.06626184273990522,5.403392061238367e-31,0.8136599127006703
planar_pusher,48,1,0.11631850399451758,0.09539719757406194,1.467654914120293e-30,0.9235812701795456
planar_pusher,49,1,0.37824803986969285,0.297851707688013,1.3064141976478996,1.520327014694645
planar_pusher,50,0,0.0005720806034863688,0.026093408653092353,0.45618402001083647,0.0
planar_pusher,51,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,52,1,0.19038880298379152,0.15383363852517637,1.2398655499478928e-30,1.18160253690252
planar_pusher,53,1,0.0983985954388231,0.07729202416605946,5.928975333796106e-31,0.8494643605735926
planar_pusher,54,1,0.3654339115148793,0.3331936427798344,0.8917919188125478,1.5338366738833353
planar_pusher,55,0,0.000587580773592963,0.017744138110148612,0.40034814943665636,0.0
planar_pusher,56,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,57,1,0.12113881799861262,0.1011181725778166,8.347943343946474e-31,0.9425239158715422
planar_pusher,58,1,0.08054285891159162,0.060409084484119795,5.229456513135895e-31,0.7685360316981495
planar_pusher,59,1,0.37531484152592354,0.30900154462281815,1.1817156540974,1.426366249137025
planar_pusher,60,0,0.009418470539045338,0.030287583836806437,0.4182167572990146,0.0
planar_pusher,61,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,62,1,0.1768374417157156,0.14132797284422516,1.0873755327027262e-30,1.1387747388817722
planar_pusher,63,1,0.19737684796805477,0.15955233054613213,7.774798629558985e-31,1.2030919409722605
planar_pusher,64,1,0.3186699820227133,0.26587651741900686,0.8834162756821222,1.342997026621317
planar_pusher,65,0,0.0007996265068383865,0.025667908200975458,0.4816194564503601,0.0
planar_pusher,66,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,67,1,0.07788903276393801,0.0568637366812797,5.042205258900895e-31,0.7557686420253743
planar_pusher,68,1,0.22154535077654608,0.18713822941615546,2.121604426736979e-30,1.2746238290941647
planar_pusher,69,1,0.4168592197698341,0.28910299813642837,1.3350465258098374,1.6100511950144332
planar_pusher,70,0,0.0007048538193232387,0.029362951289504786,0.42409875544988995,0.0
planar_pusher,71,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,72,1,0.13587134958120653,0.10710776059459245,9.752187014647817e-31,0.9981933164116298
planar_pusher,73,1,0.13739675292259249,0.1066941773838252,5.392799446544237e-31,1.0037809462721496
planar_pusher,74,1,0.4437777680463242,0.3656222334028578,1.2594590692657406,1.5902461088901008
planar_pusher,75,0,0.0006396316017240875,0.02626410018926992,0.3859975878046473,0.0
planar_pusher,76,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,77,1,0.0897040933413263,0.06503800969904008,3.4992943383300833e-31,0.8110672091980993
planar_pusher,78,1,0.15153392981588176,0.11953331244306709,6.723000138680506e-31,1.054157871786669
planar_pusher,79,1,0.5366709836918458,0.4270686218754143,1.4879449420552695,1.7147522384315397
planar_pusher,80,0,0.005283180181629341,0.04581170682149446,0.318571314219539,0.20175178327257132
planar_pusher,81,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,82,1,0.0945619252230762,0.06917940162222497,6.257000323777247e-31,0.8327389256559098
planar_pusher,83,1,0.18777136880476936,0.15035590578391564,1.4969771975235887e-30,1.1734521881617683
planar_pusher,84,1,0.2951160902066907,0.24609699183595,0.8966937205599689,1.195027539903104
planar_pusher,85,0,0.0006167109652928428,0.028021612859491403,0.3254158335237299,0.0
planar_pusher,86,0,0.001076022986780835,0.40352197816416063,0.03441122999999998,1.3922999999999996
planar_pusher,87,1,0.09714489030541283,0.07355526385952131,6.97433399642304e-31,0.8440354626671173
planar_pusher,88,1,0.11452534114412158,0.08777790726507911,5.687511867018556e-31,0.9164346685517514
planar_pusher,89,1,0.4471148021419846,0.3509620632993157,1.4217548050996918,1.6509492915204087
